Filename,Comment,Rating
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Muy buen celular, se calienta un poco cuando se le exige pero nada grave.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Llega sellado todo ok, por el momento.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Me gusto.,4
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Perfecto, buen precio!.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente teléfono, me ha encantado, muy práctico y útil en el dia a día. Mucha batería u excelente rendimiento. Recomendado totalmente.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente tal como esperaba del flagship de samsung, una excelente compra teniendo en cuenta el precio, muy buen dispositivo.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Muy buen equipo , funcionando a todo dar.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente equipo 100% recomendado.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente producto y en buenas condiciones.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Muy buen producto, muy buena cálidas, es mas de lo que esperaba.
Muchas gracias.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente, sin ningún problema.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Hasta ahora excelente, sin ningún problema.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Muy puntuales, el producto en perfectas condiciones, recomendado.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente producto, rapida y facil compra.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Un súper telefono.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente celular.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Perfección recomendado. Garantizado.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Muy bueno.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente, todo muy bien, equipo original y a buen precio.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Muy bueno.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Super bueno.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente compra.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Perfecto.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente producto. Proceso de compra rápido y de calidad.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Es buen producto pero deberia tener cargador en relacion al precio.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente producto la duración de batería es muy buena, no me gustó tanto la pantalla pierde contraste con respecto al s22 ultra, pero en temas generales si es muy bueno.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Muy buen celular!!.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Es muy completo, muy buena máquina, tiene la ia, que resulta muy útil, el pen s también es muy útil para tomar notas, gran celular.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente producto, a excelente precio. Feliz con mi s24u.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,A pesar de que sea el último modelo de samsung he visto y comparado su pantalla con el s22 ultra y s23 ultra y tiene los colores pálidos no son tan vivos siendo el mejor s22 ultra. Todo lo demás mejoro.,4
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Producto original de excelente calidad.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Que buen equipo, muy contento con él.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Lo mejor de lo mejor,.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Es un teléfono rápido. Con una excelente cámara y capacidad. Es un poquito pesado pero vale la pena.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente. Es un megamóvil.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente 👌.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente, hace dos meses lo adquirí y ha funcionado perfectamente, muy contento con el equipo.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente cámara, la batería dura muchísimo.",4
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Muy buen producto. Excelente.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Justo lo que esperaba, versatilidad y velocidad.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Producto original y es lo que uno espera, y un precio increible.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Un excelente celular, muy rapido y bonito.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente maquina, la cámara es muy buena, en tamaño es grande para tenerlo en cuenta y la calidad de la pantalla es muy buena y cuando se aprenden las diferentes maneras de usar el s pen se le puede sacar mucho mas provecho a todo.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Increíble.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente teléfono.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Tremendo teléfono, definitivamente fue una excelente compra. Les recomiendo comprar el cargador original de samsung así se mejora considerablemente la carga en menos tiempo.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Todo excelente.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente producto.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente celular, cámara sorprendente, super rápido y muy práctico con la nueva ia. Esperaba más de la batería pero de resto buena compra.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Una supermaquina, ha cumplido mucho con mis expectativas, aún siento que me falta explorar más de sus funcionalidades.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Muy bueno.,4
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Buen producto, tal como se describe.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente precio, de pronto no pegar cosas directamente en la caja.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente producto. Muy top.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Esta cumpliendo con toda las características.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente opción.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,De todo mi gusto. Excelente apariencia y desempeño.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,El mejor telefono del mercado. Me salió todo perfecto y lo tengo hace varios meses.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"En un día completo no soy capaz de descargarlo. Es un celular que es y se siente muy premium. Por este precio me parece que está bastante bien. Muy buena potencia y excelentes cámaras, muchas opciones de personalización.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente producto, calidad, y un rendimiento brutal.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente, aún lo tengo en etapa de prueba. Hasta ahora funcionando bien.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Muibueno.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Todo en orden gracias. Saludos. Es una maquinota. Everything is in order, thank you. Greetings. It's a great machine.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Muy bien. Bonita cámara pero tiene un desenfoque feo.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Muy bueno relación precio , producto.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,S24 ultra 12/512 gris sm-s928b/ds original selado.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente teléfono.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Una buena opción que puede sustituir otras marcas.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Producto original, de buena calidad y excelente desempeño.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente 2 meses de uso y hasta ahora sin fallas.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente teléfono.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente celular. Cámara genial.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente equipo.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Lo malo es que no trae el cargador.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Bien empacado, súper.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Todo ok.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente compra.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"Excelente equipo, la pantalla, las fotos son de muy buena calidad.",5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,Excelente producto.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,10 de 10.,5
Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium black 12 GB RAM $4529900.docx,"El equipo es excelente, lo compre solo para compararlo con el iphone 15. No cambien su iphone 15.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Una bestia de celular, corre todos los juegos a 60 y 129 fps le hice pruebas en antutu y marco 1384522, no solo eso su cámara se defiende muy bien en sitios donde hay luz y la calidad de video es una locura para el precio que tiene es lo mejor del mercado.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Es un dispositivo muy poderoso,muchas gracias.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Muy pero muy fluido no he tenido ningún problema por bugs. Se escucha bastante fuerte , la pantalla ecxelente la cam toma buenas fotos. Recomiendo descargar la gcam potencializa mejor la calidad de las fotos.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"A pesar de uso continuo y multiples tareas no sube la temperatura. Tiene buenas cualidades aunque la verdad miu e hyperos nunca me han parecido plataformas 100% fiables, siguen teniendo demasiados problemas de compatibilidad con algunos programas. Queda por ver si la red 5g se puede usar ya que solo tiene una banda y creo que no es la asignada a colombia.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Excelente producto es una máquina este celular mejor rendimiento que el note 13 pro redmi.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Mi producto me pareció muy bueno, excelente compra. Lo recomiendo.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Buen producto calidad precio. Prácticamente tiene un procesador gama alta, por el precio de un gama media premium. La cámara se me hace aceptable y lo único regular es la batería, ya que le dura más a celulares del mismo precio, afortunadamente tiene un cargador muy poderoso que carga el dispositivo en muy poco tiempo.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Todo lo que investigue y leía acerca de este poco x6 pro es totalmente real y es asombroso. El celular va como una flecha endemoniada y supera las expectativas en cada aspecto. Lo único ""negativo"" es algo subjetivo como lo es el no tener conexión de audífonos, de tenerlo hubiera sido espectacular y también el hecho de traer adaptador europeo.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Excelente equipo, lo mejor es que el cubo de carga es de la versión americana, es muy rápido.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Lo compré para mí trabajo netamente, dónde tengo que subir muchos videos a youtube, elijo la grabación en 1080 a60 fps. Y graba muy estable, en 4k toca bajar a 30fps y los vídeos son más pesados. Rendimiento del sistema muy bueno, carga rápida. El equipo calidad precio del 2024.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Excelente.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Buen equipo, procesador rápido.
Buena pantalla, batería para día y medio.
Infrarrojo.
Le hace falta jack 3. 5 para audio y chip de radio fm.
No acepta tarjeta de expansion.
Calidad precio bien.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Una cuca.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Muy bacano.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"El celular en términos generales es bueno. Lo pedí en gris, sin embargo el estuche sí viene negro. No tiene puerto jack para audifonos, toca adquirir un adaptador por aparte, o utilizar audifonos inalámbricos. Toca comprar adaptador al cargador, pues viene la versión europea. La pantalla se ve muy linda, y el celular es fluido. El mayor inconveniente es: no le dura la batería. No lo utilizo para juegos. Solo para mi trabajo cotidiano, y ver algo de multimedia en netflix, youtube, o viki. Me toca ponerlo a cargar 1-2 veces al día. La poca duración de la batería es el mayor inconveniente.",4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Buen dispositivo en general.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Lo único negativo del celular es la duración de batería, ojala que lo solucione en las próximas actualizaciones.",4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Muy bueno, espero que me dure mucho.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"La garantía es de 6 meses, devuelvanlo al menor indicio de falla.",4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Excelente. Venía de celulares samsung y había subestimado los poco. Este teléfono es realmente rápido ejecutando cualquier aplicación, su cámara es excelente y tiene muchas ayudas y filtros para los más específicos. Su memoria es óptima por lo cual por espacio no hay que preocuparse. Tiene muchas apps pre instaladas qué nada que ver y toca quitar manual pero ese sería mi único punto negativo. Excelente compra más que recomendada.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Tremenda maquina.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Exelente.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Una delicia el x6 pro, vengo del poco x3 y este salto fue de locos; una delicia, la pantalla es muy muy mela, procesador excelente si lo que necesitas es estar en varias apps al tiempo no se queda para nada. Super recomendado.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Lo tengo hace un mes y funciona bien, es rápido, la cámara está bien, siento que la batería no dura mucho, no alcanza a las 24 horas.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Muy bueno.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"En general, es el mejor celular que he tenido en cuanto a potencia, calidad de pantalla e incluso cámara. Va fluido en el día-día, no he evidencia bugs, tiene buenos acabados en la calidad de construcción y viene con todos sus accesorios (a mi me vino con el cargador europeo). Es cómodo de utilizar, no se sobrecalienta como muchos dicen, de hecho corre la gran mayoría de los juegos a gráficas altas sin ningún. Cámara con sensor principal muy buena de día, de noche con resultados decentes y mejorables con el night mode. Diría que los únicos puntos débiles que tienen este celular son su batería que considero regular, se siente que podría durar para más, y su otro punto débil es quizás que no tiene puerto jack de auriculares. Pero en general, lo resumo como un excelente producto para su relación calidad/precio, le doy un 9/10.",4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Por el precio me parece buen dispositivo, logico tuvieron que recortar costos en la camara, si lo deseas para tomar fotos increibles quizas no sea tu telefono ( aunque la camara a mi parecer es decente), en potencia, fluidez y demas apartados me parecen excelentes por el precio.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"El celular es bueno para el precio que tiene, si lo vas usar para juegos es excelente para correr la mayoría en alto, ya que tiene un modo de boosteo si utilizas la app integrada ""game turbo"".
En cuanto a la cámara, es regular pero acorde a su precio.
En cuanto a peso, el celular es liviano para la capacidad de batería que tiene.
Muy recomendado si no tienes un presupuesto alto.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Ya llevó dos meses con el poco x6 pro y verdaderamente es un teléfono muy bueno por su precio y características realmente te puede otorgan una experiencia en cuanto a rendimiento y juegos muy muy buena ya que por potencia sobra, si presenta calentamientos tal vez no excesivos pero estar en un ambiente fresco ayuda.
Sus puntos malos son, que la duración de la batería es muy inestable, la camara es muy básica es realmente buena si se tiene en cuenta que es un teléfono de rendimiento. Ya por último sus materiales de construcción son algo delicados recomiendo un buen forro,.
Si te gusta jugar disfrutar de buenos gráficos y un buen buen rendimiento este teléfono cumplirá muchas de tus expectativas.",4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Me pareció muy bien producto estoy muy satisfecho con la compra.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Por ahora puedo decir que es un excelente telefono.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Es un teléfono genial, lo usa para el trabajo y para jugar de vez en cuando cod mobile, y la verdad no le duele nada, muy fluido todo, la batería me llega al final del día, con un uso constante en el trabajo, y carga demasiado rápido, las cámaras a mi parecer son muy buenas, superaron mis expectativas, y no se calienta tanto como dicen, aunque no vivo en una zona donde haga mucho calor, 20 de 10.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"El teléfono es excelente, muy fluido y potente, lo único es que la batería dura un poco menos a comparación con otros equipos.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Hasta el momento muy bien celular.,4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Muy contento con la compra, pase de un poco x3 pro a este y el cambio es notable, en pantalla, potencia, sistema, y hasta cámaras, para el precio más que una muy buena compra.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Cumple con lo que esperaba.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Excelente, según lo esperado, recomendado.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,El volumen no está acorde a la capacidad del equipo.,4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Muy contento con mi producto, ya con usa semana de uso daré mi valoración en algunos puntos.
*la batería se descarga más con uso normal, que jugando.
*carga completa en menos de 1 hora.
*excelente cámara.
*trae 12 de ram, pero puedes expandir 8+, en si tienes 20 de ram.
*los acabados tanto en su cámara, como en la parte trasera, son hermosos.
*es muy ligero.
Estaba entre este y el redmi note 13 pro+ y creamen que no me arrepiento, uno de los mejores celulares en calidad precio una completa maquina.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Excelente producto muy recomendado, vengo de tener un poco x3 nfc y se nota la diferencia, el peso, la fluidez,la calidad de sonido en cuanto al altavoz, la camara es buena y el sistema operativo es muy amigable y funcional, por otra parte la carga rápida es excelente, muy recomendado ya que es una maquina con muy buenos recursos.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Es liviano, potente y polivalente.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Un celular de mucha potencia. Casi todos los juegos los corre en alta. Funciona muy bien. La batería se descarga rápido por lo que debes hacer algunas configuraciones para que no suceda. Después de hacerlo, es uno de los teléfonos más potentes que vas a encontrar. Muy contento con la compra y la potencia del celular.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Es una máquina de combate, pese a no tener un procesador snapdragon, el desempeño es, hasta la fecha, insuperable.
Recomiendo adquirirlo.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"El telefono es bueno pero le faltan cosas básicas,.",4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"El teléfono es un espectáculo en toda regla. Es mi teléfono personal y en el cual escribo este mensaje. Ya lo tengo hace varios meses y hasta el momento no queja alguna (salvo una que otra cosita de hyperos que será corregida muy pronto por xiaomi con hyperos 2. 0).
La batería del teléfono es excelente, su sistema fotográfico es muy bueno para su precio, su pantalla es 1. 5k de primera calidad, su carga rápida de 67w carga en menos de 1 hora, etc.
Lo más destacable del dispositivo es su rendimiento, ya que el procesador que posee, el mediatek dimensity 8300 ultra mueve lo que sea, prácticamente nada le queda grande. Eso sumado a un almacenamiento de 512 gb ufs 4. 0 (la velocidad más alta hasta ahora) y 12gb de memoria ram lpddr5x (la velocidad de transferencia más alta hasta ahora), hace que sea un dispositivo con un rendimiento de gama alta para tener un precio relativamente bajo.
El equipo tiene un desbloqueo facial ""decente"" y un desbloqueo por huella dactilar en pantalla de muy buena calidad. Tiene un excelente audio gracias a su doble altavoz estéreo. La pantalla es amoled con frecuencia de actualización de 120 hz, los colores se ven maravillosos y se puede reproducir sin problema alguno contenido en 4k.
También soporta redes 5g, tiene para doble sim, no tiene slot para memoria externa ni tampoco tiene jack de auriculares. Debe comprarse un adaptador de auriculares usb-c o en su defecto, manejar auriculares inalámbricos.
Compra súper recomendada (un amigo lo hizo) no.",5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,El mejor equipo que he comprado.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,El mejor de su categoría.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Hermoso diseño y excelente desempeño.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Bueno producto.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Espectacular. Muy buena máquina 100% recomendado.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"No le doy todavía las 5 estrellas pq es muy pronto , pero bueno si se ve.",4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Excelente tal cual lo que se pidio.,4
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,Execelente celular es rápido en los juegos lo hace muy bien y tiene una camara muy buena.,5
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM $1304900.docx,"Ya un mes después de comprarlo realmente no hay mayores quejas con el celular, por el precio y con las características que tiene me siento ampliamente satisfecho con la calidad, funcionamiento, fluidez, cámara, funciones como los sensores e infrarrojo.
La memoria es muy buena, buena capacidad, el uso que le doy esta mas enfocado en la administración mas que en los videojuegos así que esa es la única cosa que no puedo dar fe.",5
